YYYYMM,행정동코드,행정동_코드_명,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가
202005,11680640,역삼1동,718,7957,1387,435,273,220,53,261197257
202005,11680650,역삼2동,361,6164,3245,1014,1041,227,64,491823903
202005,11680655,도곡1동,172,1414,2660,1533,360,424,94,621073997
202005,11680656,도곡2동,130,1701,2470,2396,1911,1619,95,975087113
202005,11680660,개포1동,159,5122,520,457,330,437,61,1065496504
202005,11680670,개포2동,86,1407,2103,7,178,3,68,580926605
202005,11680690,개포4동,377,2652,1158,51,316,248,59,319491395
202005,11680700,세곡동,210,5729,4553,1373,0,6,77,597800321
202005,11680720,일원본동,116,2695,3052,843,585,0,81,867767947
202005,11680730,일원1동,180,3733,156,18,21,1,55,310292322
202005,11680740,일원2동,48,4198,1077,231,128,84,68,725458289
202005,11680750,수서동,42,3273,683,409,220,36,81,789175877
202005,11710510,풍납1동,108,957,1255,140,6,4,59,209610396
202005,11710520,풍납2동,208,2728,2765,684,21,89,55,226691560
202005,11710531,거여1동,170,1577,1220,135,3,0,51,193017393
202005,11710532,거여2동,130,3838,608,298,299,0,61,283531021
202005,11710540,마천1동,327,2856,1057,264,9,3,60,282428626
202005,11710550,마천2동,350,3073,905,141,5,2,53,209625824
202005,11710561,방이1동,300,1815,1735,512,345,86,65,280988860
202005,11710562,방이2동,743,5820,1318,174,53,112,52,213761442
202005,11710566,오륜동,122,43,1991,2410,1096,0,111,1122099046
202005,11710570,오금동,621,5829,3465,1749,154,359,59,245061589
202005,11710580,송파1동,805,6363,1294,261,455,93,48,210085490
202005,11710590,송파2동,233,1943,2341,1329,283,131,64,348715493
202005,11710600,석촌동,1133,8741,1921,287,62,5,49,217907841
202005,11710610,삼전동,1112,8666,1487,188,20,2,48,193230020
202005,11710620,가락본동,370,4065,2301,894,356,118,58,249823566
202005,11710631,가락1동,4,0,206,0,0,0,85,638852624
202005,11710632,가락2동,472,4801,3342,781,247,41,55,249888399
202005,11710641,문정1동,387,3055,1513,968,600,133,56,261915577
202005,11710642,문정2동,66,0,2419,974,1980,120,116,920507791
202005,11710646,장지동,462,7492,3655,38,14,1,52,277087891
202005,11710647,위례동,95,4107,2048,1619,6,4,76,621040740
202005,11710650,잠실본동,798,6273,1738,277,58,1,47,214161211
202005,11710670,잠실2동,135,2263,7632,1346,0,0,87,1079062828
202005,11710680,잠실3동,112,1276,7392,1145,1131,101,91,1079554187
202005,11710690,잠실4동,93,2685,5130,966,940,0,93,971495913
202005,11710710,잠실6동,42,497,2123,1417,547,804,112,944903421
202005,11710720,잠실7동,43,0,1146,768,1032,252,126,1408792207
202005,11740515,강일동,169,5943,3476,937,0,0,72,406250675
202005,11740520,상일동,122,1137,952,161,159,163,78,377217100
202005,11740530,명일1동,170,2160,3042,571,61,0,61,248611146
202005,11740540,명일2동,64,101,2505,1014,680,0,88,480770165
202005,11740550,고덕1동,146,2659,3996,309,127,79,69,447696526
202005,11740560,고덕2동,49,313,4,0,0,0,45,151773607
202005,11740570,암사1동,651,5505,2368,470,1,4,50,175544109
202005,11740580,암사2동,110,2301,1905,205,64,3,52,222971188
202005,11740590,암사3동,119,1630,1945,1494,268,8,72,366982955
202005,11740600,천호1동,445,4325,2030,93,8,0,51,186924456
202005,11740610,천호2동,486,4570,1515,326,108,6,50,202540241
202005,11740620,천호3동,222,2859,2140,613,27,1,52,211370570
202005,11740640,성내1동,359,3403,2149,439,30,124,58,211532627
202005,11740650,성내2동,325,3327,1186,150,8,19,48,178208411
202005,11740660,성내3동,456,3394,2144,177,67,10,56,190814540
202005,11740685,길동,624,7468,5351,802,242,23,56,187717954
202005,11740690,둔촌1동,4,1090,2808,2032,0,0,83,854201839
202005,11740700,둔촌2동,315,3013,3387,734,72,21,58,221824698
202006,11110515,청운효자동,342,1667,650,103,107,129,70,243371110
202006,11110530,사직동,98,322,503,443,671,90,76,313674590
202006,11110540,삼청동,11,13,22,6,3,16,114,392575974
202006,11110550,부암동,183,774,710,205,51,134,83,226338355
202006,11110560,평창동,297,821,1328,409,586,645,125,428445295
202006,11110570,무악동,45,298,1148,530,32,0,82,446350543
202006,11110580,교남동,247,2184,1245,221,21,1,49,194204393
202006,11110600,가회동,130,719,81,21,8,44,66,245145969
202006,11110615,종로1·2·3·4가동,11,450,370,114,49,12,51,220777247
202006,11110630,종로5·6가동,14,312,1,2,3,1,42,132936677
202006,11110640,이화동,230,1535,253,17,4,30,53,145141512
202006,11110650,혜화동,341,2167,1073,133,54,35,58,165269307
202006,11110670,창신1동,27,714,278,0,0,0,48,161379277
202006,11110680,창신2동,225,1331,141,24,8,2,49,121211234
202006,11110690,창신3동,27,761,763,306,0,0,64,243402939
202006,11110700,숭인1동,40,356,329,185,0,0,61,235295402
202006,11110710,숭인2동,193,2144,487,46,0,0,51,143987316
202006,11140520,소공동,4,172,325,56,0,0,71,457047799
202006,11140540,회현동,25,614,139,233,277,183,83,315518214
202006,11140550,명동,6,16,14,2,116,120,95,416972645
202006,11140570,필동,37,514,115,71,9,7,64,231203921
202006,11140580,장충동,165,1774,111,26,24,41,45,158255338
202006,11140590,광희동,17,452,331,174,107,1,51,180442167
202006,11140605,을지로동,4,8,231,0,0,0,68,213437246
202006,11140615,신당동,52,897,188,152,104,29,47,167818078
202006,11140625,다산동,400,2585,500,135,59,108,65,183059237
202006,11140635,약수동,131,1582,1621,977,79,1,68,289046874
202006,11140645,청구동,84,1449,1112,659,2,0,64,294228809
202006,11140650,신당5동,59,750,486,146,0,0,60,274164868
202006,11140665,동화동,62,374,1582,506,225,1,82,410344824
202006,11140670,황학동,51,1200,1050,387,59,4,53,225923415
202006,11140680,중림동,86,1012,693,267,30,1,60,256153393
202006,11170510,후암동,404,2263,1025,140,104,93,63,251501889
202006,11170520,용산2가동,305,1537,307,12,5,1,50,188915261
202006,11170530,남영동,82,503,183,134,128,39,62,325915063
202006,11170555,청파동,467,2572,655,114,12,3,55,206142632
202006,11170560,원효로1동,119,1301,1847,841,194,15,61,351554472
202006,11170570,원효로2동,116,1460,1297,524,86,145,72,369628825
202006,11170580,효창동,175,1180,881,232,53,33,64,258179644
202006,11170590,용문동,176,1694,923,454,3,0,56,262622762
202006,11170625,한강로동,93,796,885,1005,1303,362,69,567531518
202006,11170630,이촌1동,131,1963,1860,3182,1056,1226,120,1077394523
202006,11170640,이촌2동,97,1819,1106,282,4,1,63,436884557
202006,11170650,이태원1동,91,281,143,287,270,296,98,554317911
202006,11170660,이태원2동,211,880,537,131,193,97,82,365818859
202006,11170685,한남동,511,2366,1409,475,397,1273,99,901751841
202006,11170690,서빙고동,182,581,695,109,625,694,80,745948349
202006,11170700,보광동,167,855,605,28,14,6,52,568741250
202006,11200520,왕십리2동,73,1580,1668,562,6,0,68,333110823
202006,11200535,왕십리도선동,104,1622,3642,963,180,0,72,479680275
202006,11200540,마장동,120,2621,2089,173,243,46,58,241419577
202006,11200550,사근동,112,1247,856,151,28,0,46,139242984
202006,11200560,행당1동,140,1118,1105,464,0,0,58,248832965
202006,11200570,행당2동,97,2397,2531,1444,4,1,79,451248059
202006,11200580,응봉동,236,2348,1524,883,0,0,55,172602163
202006,11200590,금호1가동,184,1625,1121,638,0,2,53,180067652
202006,11200615,금호2·3가동,262,2871,2065,716,2,0,59,244065289
202006,11200620,금호4가동,116,1359,1694,554,0,0,64,373217118
202006,11200645,옥수동,133,2401,3708,1401,647,198,93,611686138
202006,11200650,성수1가1동,121,1536,2185,10,208,4,60,467779051
202006,11200660,성수1가2동,76,1382,1373,45,0,0,56,331027896
202006,11200670,성수2가1동,114,1557,1150,202,157,6,58,371108065
202006,11200690,성수2가3동,78,783,904,801,0,1,58,291895888
202006,11200720,송정동,67,772,496,92,0,0,50,190377083
202006,11200790,용답동,55,443,283,7,0,0,57,193035015
202006,11215710,화양동,198,2900,339,33,0,0,34,132779174
202006,11215730,군자동,221,1826,692,152,66,6,53,178474581
202006,11215740,중곡1동,235,1628,478,28,20,0,52,171882565
202006,11215750,중곡2동,373,2682,665,26,3,1,51,172760642
202006,11215760,중곡3동,234,1948,385,17,0,0,49,161502511
202006,11215770,중곡4동,601,3947,1331,100,13,0,53,165867117
202006,11215780,능동,164,1310,237,16,5,1,46,183316606
202006,11215810,광장동,195,2376,5811,581,652,618,93,506935544
202006,11215820,자양1동,355,2874,885,87,7,7,50,190481420
202006,11215830,자양2동,409,3161,1986,499,290,50,55,227462355
202006,11215840,자양3동,162,2282,3781,969,733,104,67,364529590
202006,11215847,자양4동,144,1523,1282,38,59,0,48,209557237
202006,11215850,구의1동,405,2902,674,62,2,3,49,162628430
202006,11215860,구의2동,543,3412,1574,136,38,9,59,185479350
202006,11215870,구의3동,315,2904,4306,356,503,296,61,234312721
202006,11230536,용신동,227,3288,1730,452,38,16,57,198281968
202006,11230545,제기동,268,2519,1797,538,8,14,56,159006803
202006,11230560,전농1동,217,2530,1786,665,1,3,56,229549463
202006,11230570,전농2동,94,1692,1766,1259,0,1,71,290531164
202006,11230600,답십리1동,91,2692,2793,608,118,0,68,358508751
202006,11230610,답십리2동,116,2638,2976,853,2,0,70,260012142
202006,11230650,장안1동,349,4571,3972,1083,150,1,59,204060325
202006,11230660,장안2동,267,3638,3717,517,57,2,59,215602126
202006,11230705,청량리동,183,1173,1116,1123,302,90,64,178345749
202006,11230710,회기동,83,1205,849,42,1,0,53,155253764
202006,11230720,휘경1동,93,1115,775,290,0,0,50,150308562
202006,11230730,휘경2동,211,2528,2273,809,1,0,59,184309353
202006,11230740,이문1동,437,2760,1009,501,109,12,46,146871731
202006,11230750,이문2동,91,1778,2020,811,23,0,67,281936432
202006,11260520,면목2동,239,3326,1162,110,4,0,54,149008708
202006,11260540,면목4동,200,2740,1169,187,5,1,57,165459128
202006,11260550,면목5동,148,1364,300,27,0,0,51,137402406
202006,11260565,면목본동,465,4569,890,17,3,2,48,144860479
202006,11260570,면목7동,183,1531,2197,151,148,0,58,166254878
202006,11260575,면목3·8동,241,2580,1639,25,0,0,53,144301533
202006,11260580,상봉1동,221,2822,3579,477,15,6,58,187604600
202006,11260590,상봉2동,264,2751,755,156,141,24,44,145011243
202006,11260600,중화1동,259,3007,1701,39,0,0,55,152603722
202006,11260610,중화2동,253,2798,777,20,3,0,48,149665490
202006,11260620,묵1동,445,4824,2555,2062,24,17,59,176392502
202006,11260630,묵2동,229,2629,691,69,0,0,48,151547294
202006,11260655,망우본동,267,2904,2013,248,39,1,58,158999812
202006,11260660,망우3동,216,1795,238,5,8,1,50,140113025
202006,11260680,신내1동,187,6239,4544,1181,136,1,64,215840048
202006,11260690,신내2동,77,5645,1962,608,210,0,68,257420070
202006,11290525,성북동,274,1315,710,116,124,203,80,251457726
202006,11290555,삼선동,242,2364,1615,555,20,6,60,184643303
202006,11290575,동선동,192,2040,709,165,1,7,52,141683917
202006,11290580,돈암1동,85,1411,2193,858,0,0,68,235235256
202006,11290590,돈암2동,126,1752,3329,919,1445,0,80,315652532
202006,11290600,안암동,137,1790,453,237,23,100,56,150623756
202006,11290610,보문동,143,1739,1473,211,1,0,56,201345097
202006,11290620,정릉1동,131,2014,2174,626,0,0,63,198789913
202006,11290630,정릉2동,433,3421,2879,347,20,2,62,150436083
202006,11290640,정릉3동,232,2340,748,104,24,4,57,130646210
202006,11290650,정릉4동,396,4681,2716,926,9,2,63,160042808
202006,11290660,길음1동,178,4696,4983,1945,74,0,77,379937300
202006,11290685,길음2동,46,997,1097,614,103,107,73,282068092
202006,11290705,종암동,349,5472,3531,1267,23,0,60,197591506
202006,11290715,월곡1동,170,3543,2669,846,0,0,64,254065315
202006,11290725,월곡2동,117,1996,1483,603,88,60,63,208407162
202006,11290760,장위1동,471,3813,478,32,4,2,51,132714004
202006,11290770,장위2동,217,1341,512,54,3,1,58,148893928
202006,11290780,장위3동,92,1185,1117,147,0,0,60,201253297
202006,11290810,석관동,377,3951,1755,271,296,50,51,149946511
202006,11305534,삼양동,427,3731,1539,391,2,0,54,138061642
202006,11305535,미아동,438,3955,851,19,19,1,48,116814076
202006,11305545,송중동,498,3588,1571,374,3,0,53,129852475
202006,11305555,송천동,367,2778,983,95,0,1,51,153552735
202006,11305575,삼각산동,136,2396,4392,1681,0,0,84,365752537
202006,11305595,번1동,204,1914,764,0,3,0,49,121975950
202006,11305603,번2동,498,5401,745,115,1,0,45,81858513
202006,11305608,번3동,94,5239,1827,97,34,0,58,172270452
202006,11305615,수유1동,466,4097,697,42,1,0,51,116185046
202006,11305625,수유2동,366,3893,1231,694,3,0,53,127414142
202006,11305635,수유3동,382,3282,430,19,2,1,51,118006020
202006,11305645,우이동,518,3867,1335,208,74,35,59,135496765
202006,11305660,인수동,759,6096,1552,159,136,4,54,126805939
202006,11320511,창1동,195,5111,2981,186,156,78,64,197384233
202006,11320512,창2동,500,5192,2416,256,24,2,53,140185785
202006,11320513,창3동,215,2247,516,35,0,0,51,126084463
202006,11320514,창4동,98,4966,3831,551,676,0,75,314302692
202006,11320515,창5동,246,4227,2671,1180,211,160,58,177117910
202006,11320521,도봉1동,490,4104,1346,30,22,1,50,95872928
202006,11320522,도봉2동,131,3476,4947,337,3,0,66,184488971
202006,11320660,쌍문1동,407,4064,1904,113,46,2,55,122291925
202006,11320670,쌍문2동,322,4141,1266,10,3,55,54,118041184
202006,11320680,쌍문3동,253,2379,704,100,1,0,54,123930841
202006,11320681,쌍문4동,110,2186,3694,99,8,19,63,166201014
202006,11320690,방학1동,315,3145,2158,705,547,1,58,158569726
202006,11320700,방학2동,446,4177,598,2,9,0,50,108518836
202006,11320710,방학3동,130,3323,5167,450,140,0,71,183046724
202006,11350560,월계1동,309,3506,2593,580,1,0,53,136871862
202006,11350570,월계2동,129,7536,1795,450,158,0,64,210288794
202006,11350580,월계3동,104,9591,2188,524,328,0,60,269053386
202006,11350595,공릉1동,434,8445,3515,502,41,0,52,146999271
202006,11350600,공릉2동,280,5949,4257,1092,263,0,65,221426350
202006,11350611,하계1동,131,4635,2281,795,446,0,72,235113128
202006,11350612,하계2동,55,3074,2844,738,0,0,78,318489311
202006,11350619,중계본동,192,2749,1831,1639,440,0,70,222324608
202006,11350621,중계1동,79,3329,3564,981,66,0,79,396727534
202006,11350624,중계4동,74,4716,2202,300,34,0,63,214250769
202006,11350625,중계2·3동,76,9471,1880,282,16,0,57,219885371
202006,11350630,상계1동,300,7012,4605,896,265,5,62,176797397
202006,11350640,상계2동,170,2516,2236,253,248,8,55,166319575
202006,11350665,상계3·4동,284,3577,1862,435,5,0,55,129128483
202006,11350670,상계5동,240,4279,1820,2,0,0,51,119687370
202006,11350695,상계6·7동,151,10485,3112,50,0,0,56,274442492
202006,11350700,상계8동,73,8022,1068,0,0,0,55,240571617
202006,11350710,상계9동,71,5719,2539,0,0,0,59,239201169
202006,11350720,상계10동,52,4624,1378,420,0,0,62,294185003
202006,11380510,녹번동,700,5409,2714,288,58,4,54,148950294
202006,11380520,불광1동,744,6023,4522,981,59,3,55,175840484
202006,11380530,불광2동,713,5646,1176,109,23,19,50,123025345
202006,11380551,갈현1동,577,4107,1472,129,9,1,54,161536572
202006,11380552,갈현2동,738,5793,1800,299,124,16,54,143305148
202006,11380560,구산동,779,5730,3226,481,32,1,57,138734985
202006,11380570,대조동,834,6611,1262,122,7,0,50,141876725
202006,11380580,응암1동,496,4095,1949,178,142,1,55,155404845
202006,11380590,응암2동,231,2792,2262,458,43,1,57,193229484
202006,11380600,응암3동,623,4272,824,141,6,6,51,124377248
202006,11380625,역촌동,1296,9187,3410,221,74,9,55,146529019
202006,11380631,신사1동,641,5265,2652,160,11,0,55,140916622
202006,11380632,신사2동,387,3290,2015,56,2,4,53,130538212
202006,11380640,증산동,268,1921,1728,303,26,3,60,190056136
202006,11380650,수색동,174,1551,933,522,45,9,55,198120539
202006,11380690,진관동,374,4295,6817,2526,1659,848,97,417856561
202006,11410520,천연동,114,2116,1768,828,8,0,64,305473718
202006,11410555,북아현동,100,1589,738,130,10,17,60,313075561
202006,11410565,충현동,260,1618,1402,237,54,29,70,258257699
202006,11410585,신촌동,249,2988,854,191,25,6,49,152628660
202006,11410615,연희동,679,5129,2138,610,193,173,66,176044203
202006,11410620,홍제1동,329,3259,2266,786,26,24,62,161088672
202006,11410640,홍제3동,187,1959,1588,210,13,0,55,141258667
202006,11410655,홍제2동,116,1389,1907,545,59,1,69,251213445
202006,11410660,홍은1동,190,2365,2334,572,285,0,62,171751622
202006,11410685,홍은2동,676,4556,2093,305,209,159,60,138441256
202006,11410690,남가좌1동,83,1134,2833,568,69,60,76,467013784
202006,11410700,남가좌2동,281,2934,1302,685,1,2,52,157236773
202006,11410710,북가좌1동,189,1528,2674,802,140,8,65,267615133
202006,11410720,북가좌2동,884,5935,2510,381,0,19,55,154720417
202006,11440555,아현동,100,3355,2983,1134,44,114,77,629717753
202006,11440565,공덕동,466,4123,2477,1286,137,5,57,254887293
202006,11440585,도화동,124,1240,2552,1231,580,29,76,377106809
202006,11440590,용강동,151,2388,2583,915,274,0,66,384996323
202006,11440600,대흥동,53,1290,563,95,0,1,46,226580976
202006,11440610,염리동,72,1060,634,162,3,1,64,279788240
202006,11440630,신수동,217,2519,2512,630,63,20,59,279808531
202006,11440655,서강동,321,2553,3312,571,336,153,57,282236207
202006,11440660,서교동,511,4576,1152,315,404,23,51,187802822
202006,11440680,합정동,534,3727,1249,244,157,6,50,208779640
202006,11440690,망원1동,522,4108,1204,226,8,1,48,186695120
202006,11440700,망원2동,436,3731,1729,221,36,0,49,179743268
202006,11440710,연남동,401,2859,1065,237,38,5,51,186573762
202006,11440720,성산1동,567,3886,1436,136,51,10,55,168611594
202006,11440730,성산2동,358,8914,2935,547,7,0,53,200214576
202006,11440740,상암동,190,4889,2763,1178,0,0,65,376864247
202006,11470510,목1동,103,2322,2621,1482,918,266,77,586886671
202006,11470520,목2동,772,6330,2593,376,243,8,53,174577996
202006,11470530,목3동,449,4096,1344,352,61,4,52,163506517
202006,11470540,목4동,507,3689,2623,312,127,6,55,168741431
202006,11470550,목5동,191,3366,5496,1557,1785,177,101,942182401
