YYYYMM,행정동코드,생활인구합계
202410,11740610,28821596
202410,11740620,21393675
202410,11740640,15353277
202410,11740650,18516271
202410,11740660,20297744
202410,11740685,39095194
202410,11740690,2719723
202410,11740700,19185982
202411,11110515,11031367
202411,11110530,22025113
202411,11110540,3863771
202411,11110550,8008701
202411,11110560,11441966
202411,11110570,3515402
202411,11110580,8437956
202411,11110600,6787864
202411,11110615,39229208
202411,11110630,12266282
202411,11110640,16794235
202411,11110650,18867648
202411,11110670,5068637
202411,11110680,4579033
202411,11110690,3462065
202411,11110700,4513123
202411,11110710,9185147
202411,11140520,26367519
202411,11140540,25371900
202411,11140550,36214318
202411,11140570,12460233
202411,11140580,8447360
202411,11140590,18323570
202411,11140605,13433718
202411,11140615,12282393
202411,11140625,9411817
202411,11140635,10245726
202411,11140645,5796408
202411,11140650,7808960
202411,11140665,9270189
202411,11140670,10027296
202411,11140680,8981366
202411,11170510,8664369
202411,11170520,8964364
202411,11170530,14751345
202411,11170555,18176245
202411,11170560,13337071
202411,11170570,10068090
202411,11170580,6802458
202411,11170590,6870517
202411,11170625,38748194
202411,11170630,15635149
202411,11170640,2963196
202411,11170650,9852812
202411,11170660,10482178
202411,11170685,21506923
202411,11170690,10368617
202411,11170700,6020111
202411,11200520,8221907
202411,11200535,22226503
202411,11200540,16335823
202411,11200550,16365774
202411,11200560,14170820
202411,11200570,13821387
202411,11200580,8053628
202411,11200590,9664977
202411,11200615,14677360
202411,11200620,9694008
202411,11200645,14930930
202411,11200650,13423908
202411,11200660,14829050
202411,11200670,13018669
202411,11200690,22466803
202411,11200720,7959883
202411,11200790,10678366
202411,11215710,27892527
202411,11215730,15368416
202411,11215740,11027355
202411,11215750,13254749
202411,11215760,10766707
202411,11215770,20995795
202411,11215780,9731958
202411,11215810,25352254
202411,11215820,15900076
202411,11215830,16438786
202411,11215840,20032549
202411,11215847,16976207
202411,11215850,15952384
202411,11215860,18040595
202411,11215870,22850132
202411,11230536,31375575
202411,11230545,20173748
202411,11230560,28196627
202411,11230570,12872641
202411,11230600,17565151
202411,11230610,20068134
202411,11230650,24405043
202411,11230660,22771494
202411,11230705,13689712
202411,11230710,12593311
202411,11230720,11273502
202411,11230730,15735056
202411,11230740,19340774
202411,11230750,13119068
202411,11260520,16535344
202411,11260540,11724270
202411,11260550,8687568
202411,11260565,24541833
202411,11260570,14478189
202411,11260575,17917871
202411,11260580,13486430
202411,11260590,18333478
202411,11260600,12520018
202411,11260610,14645558
202411,11260620,21001314
202411,11260630,15300407
202411,11260655,27240661
202411,11260660,8180076
202411,11260680,25438222
202411,11260690,11773152
202411,11290525,14741774
202411,11290555,17862194
202411,11290575,15633575
202411,11290580,8592269
202411,11290590,5964606
202411,11290600,20937534
202411,11290610,12856862
202411,11290620,10029474
202411,11290630,13645274
202411,11290640,10704765
202411,11290650,15908035
202411,11290660,22548967
202411,11290685,15173749
202411,11290705,28203215
202411,11290715,15045550
202411,11290725,15402260
202411,11290760,16222556
202411,11290770,8168450
202411,11290780,7873259
202411,11290810,19847534
202411,11305534,16141000
202411,11305535,15318524
202411,11305545,22044749
202411,11305555,18929548
202411,11305575,15903802
202411,11305595,14665046
202411,11305603,9837229
202411,11305608,10373198
202411,11305615,11472489
202411,11305625,13887416
202411,11305635,19246454
202411,11305645,14971944
202411,11305660,18409257
202411,11320511,15759915
202411,11320512,19871392
202411,11320513,6925410
202411,11320514,19950329
202411,11320515,15480444
202411,11320521,16361282
202411,11320522,17055549
202411,11320660,11902550
202411,11320670,11659398
202411,11320680,9837437
202411,11320681,13893464
202411,11320690,19409701
202411,11320700,8906526
202411,11320710,16470843
202411,11350560,16562673
202411,11350570,14692168
202411,11350580,19596678
202411,11350595,26682652
202411,11350600,32978909
202411,11350611,20901027
202411,11350612,9873388
202411,11350619,16184466
202411,11350621,17974804
202411,11350624,12603924
202411,11350625,20432855
202411,11350630,24766371
202411,11350640,18108631
202411,11350665,17105414
202411,11350670,11472699
202411,11350695,27024192
202411,11350700,13913741
202411,11350710,12953187
202411,11350720,10624296
202411,11380510,26480980
202411,11380520,23386081
202411,11380530,18154042
202411,11380551,11957808
202411,11380552,15905985
202411,11380560,20861333
202411,11380570,20574652
202411,11380580,20359925
202411,11380590,14781944
202411,11380600,15572091
202411,11380625,30140113
202411,11380631,16569640
202411,11380632,12271118
202411,11380640,8683586
202411,11380650,13630789
202411,11380690,39609870
202411,11410520,9650920
202411,11410555,6416539
202411,11410565,21749013
202411,11410585,44760754
202411,11410615,29110488
202411,11410620,16936555
202411,11410640,12361758
202411,11410655,7385995
202411,11410660,13136243
202411,11410685,14786601
202411,11410690,10372807
202411,11410700,20297223
202411,11410710,10616517
202411,11410720,20279292
202411,11440555,19612141
202411,11440565,26107130
202411,11440585,13772612
202411,11440590,14658397
202411,11440600,18080114
202411,11440610,16836699
202411,11440630,16094076
202411,11440655,22448322
202411,11440660,50034503
202411,11440680,14757911
202411,11440690,14626056
202411,11440700,11915142
202411,11440710,12314118
202411,11440720,15596525
202411,11440730,26692108
202411,11440740,34378249
202411,11470510,23764902
202411,11470520,20578128
202411,11470530,10181159
202411,11470540,14583156
202411,11470550,27918885
202411,11470560,12884952
202411,11470570,8972888
202411,11470580,9110130
202411,11470590,7567199
202411,11470600,9724109
202411,11470610,4292691
202411,11470611,11544805
202411,11470620,9882084
202411,11470630,11386742
202411,11470640,34946599
202411,11470650,25101049
202411,11470670,12414162
202411,11470680,18073047
202411,11500510,24198599
202411,11500520,20252895
202411,11500530,12609190
202411,11500535,24124865
202411,11500540,33461106
202411,11500550,8299091
202411,11500560,13021268
202411,11500570,14490902
202411,11500590,21424709
202411,11500591,17751032
202411,11500593,26950529
202411,11500603,35993469
202411,11500604,9522822
202411,11500605,7442357
202411,11500611,31662303
202411,11500615,18465903
202411,11500620,27403407
202411,11500630,24449311
202411,11500640,22781457
202411,11500641,12405140
202411,11530510,26099440
202411,11530520,13231769
202411,11530530,20082144
202411,11530540,32559713
202411,11530550,13012317
202411,11530560,27220329
202411,11530595,5462552
202411,11530720,20702662
202411,11530730,12232156
202411,11530740,20507982
202411,11530750,18472888
202411,11530760,11740705
202411,11530770,14530102
202411,11530780,27299640
202411,11530790,14023728
202411,11530800,6621115
202411,11545510,46245506
202411,11545610,35059069
202411,11545620,7925336
202411,11545630,12465483
202411,11545640,10692679
202411,11545670,23071531
202411,11545680,12352834
202411,11545690,7237483
202411,11545700,12840660
202411,11545710,9310850
202411,11560515,14239121
202411,11560535,35366088
202411,11560540,45304600
202411,11560550,20623930
202411,11560560,29360284
202411,11560585,13469900
202411,11560605,27367688
202411,11560610,14356359
202411,11560620,17994801
202411,11560630,13773240
202411,11560650,8161961
202411,11560660,7735620
202411,11560670,4918388
202411,11560680,13035141
202411,11560690,10994822
202411,11560700,9935766
202411,11560710,9855973
202411,11560720,15337284
202411,11590510,24614418
202411,11590520,8845356
202411,11590530,30517063
202411,11590540,18068958
202411,11590550,14012551
202411,11590560,18063620
202411,11590605,25231817
202411,11590620,18047231
202411,11590630,21481341
202411,11590640,12880242
202411,11590650,8981696
202411,11590651,9734606
202411,11590660,25810575
202411,11590670,15339098
202411,11590680,17018770
202411,11620525,14444019
202411,11620545,5761507
202411,11620565,15443050
202411,11620575,19849220
202411,11620585,18575014
202411,11620595,28211761
202411,11620605,20286320
202411,11620615,10989947
202411,11620625,15945743
202411,11620630,15410802
202411,11620645,18283109
202411,11620655,11548339
202411,11620665,14998255
202411,11620685,13615724
202411,11620695,19768166
202411,11620715,8447279
202411,11620725,18687135
202411,11620735,25496935
202411,11620745,14050340
202411,11620765,17920250
202411,11620775,14264357
202411,11650510,20473512
202411,11650520,29337768
202411,11650530,50696218
202411,11650531,29633744
202411,11650540,23826827
202411,11650550,1224296
202411,11650560,24324508
202411,11650570,17293836
202411,11650580,14537841
202411,11650581,31242194
202411,11650590,13640717
202411,11650600,13779156
202411,11650610,13102907
202411,11650620,11622979
202411,11650621,18381529
202411,11650651,36903144
202411,11650652,27097084
202411,11650660,13595334
202411,11680510,22643641
202411,11680521,30603053
202411,11680531,31710373
202411,11680545,30293531
202411,11680565,27526069
202411,11680580,31629942
202411,11680590,29212004
202411,11680600,21458038
202411,11680610,36335778
202411,11680630,29564393
202411,11680640,50349912
202411,11680650,33012492
202411,11680655,21708360
202411,11680656,19590839
202411,11680660,16487920
202411,11680670,25289830
202411,11680675,10803228
202411,11680690,16126174
202411,11680700,30238865
202411,11680720,18100135
202411,11680730,10006634
202411,11680750,15305549
202411,11710510,7418714
202411,11710520,21298375
202411,11710531,7107736
202411,11710532,14080748
202411,11710540,9293163
202411,11710550,11510700
202411,11710561,12636699
202411,11710562,25052606
202411,11710566,10850875
202411,11710570,25516450
202411,11710580,19670106
202411,11710590,12039446
202411,11710600,24337048
202411,11710610,18341191
202411,11710620,24771741
202411,11710631,20061576
202411,11710632,19429686
202411,11710641,14799260
202411,11710642,31622006
202411,11710646,19903710
202411,11710647,27706854
202411,11710650,22115790
202411,11710670,21417768
202411,11710680,32715949
202411,11710690,12713933
202411,11710710,29010024
202411,11710720,6931721
202411,11740515,23264615
202411,11740525,27229822
202411,11740526,11775534
202411,11740530,18437008
202411,11740540,11619822
202411,11740550,15739651
202411,11740560,16766689
202411,11740570,20938992
202411,11740580,9449973
202411,11740590,9629141
202411,11740600,16994497
202411,11740610,28405010
202411,11740620,20583502
202411,11740640,14893507
202411,11740650,17838660
202411,11740660,19392962
202411,11740685,38073598
202411,11740690,2501082
202411,11740700,18381372
202412,11110515,10338907
202412,11110530,22393326
202412,11110540,3497644
202412,11110550,7773462
202412,11110560,11649653
202412,11110570,3581921
202412,11110580,8527318
202412,11110600,6362989
202412,11110615,41944560
202412,11110630,12377151
202412,11110640,16837152
202412,11110650,18747325
202412,11110670,5483007
202412,11110680,4716614
202412,11110690,3513482
202412,11110700,4670199
202412,11110710,9339697
202412,11140520,25945317
202412,11140540,24498887
202412,11140550,37751190
202412,11140570,11788311
202412,11140580,8202616
202412,11140590,18907331
202412,11140605,13431583
202412,11140615,12557686
202412,11140625,9618110
202412,11140635,10878579
202412,11140645,5902059
202412,11140650,8016497
202412,11140665,9551868
202412,11140670,10071996
202412,11140680,9512571
202412,11170510,8940853
202412,11170520,9070251
202412,11170530,14852262
202412,11170555,18171469
202412,11170560,13621314
202412,11170570,10183326
202412,11170580,6852060
202412,11170590,7198076
202412,11170625,40280838
202412,11170630,16441151
202412,11170640,3086228
202412,11170650,10396832
202412,11170660,10754155
202412,11170685,22534730
202412,11170690,10344450
202412,11170700,6180110
202412,11200520,8492805
202412,11200535,22989149
202412,11200540,16869476
202412,11200550,15922829
202412,11200560,14997479
202412,11200570,14444975
202412,11200580,8339545
202412,11200590,10021112
202412,11200615,15205681
202412,11200620,10061532
202412,11200645,15476534
202412,11200650,13412173
202412,11200660,14810475
202412,11200670,13557578
202412,11200690,23113328
202412,11200720,8092819
202412,11200790,10968811
202412,11215710,28479450
202412,11215730,15513669
202412,11215740,11331379
202412,11215750,13939081
202412,11215760,11133951
202412,11215770,21580091
202412,11215780,9410919
202412,11215810,25956835
202412,11215820,16835597
202412,11215830,17163137
202412,11215840,20797136
202412,11215847,17428328
202412,11215850,16515069
202412,11215860,18612888
202412,11215870,23393568
202412,11230536,32091119
202412,11230545,20483187
202412,11230560,29021943
202412,11230570,13117868
202412,11230600,18016523
202412,11230610,21140154
202412,11230650,25341561
202412,11230660,23648491
202412,11230705,13905857
202412,11230710,12645112
202412,11230720,11527979
202412,11230730,16167411
202412,11230740,18441202
202412,11230750,13673135
202412,11260520,17129226
202412,11260540,11973065
202412,11260550,9029741
202412,11260565,25528296
202412,11260570,14959682
202412,11260575,18109769
202412,11260580,14066946
202412,11260590,19245932
202412,11260600,12969016
202412,11260610,15499354
202412,11260620,21964069
202412,11260630,15746212
202412,11260655,28163927
