YYYYMM,행정동코드,행정동이름,AREA_M2,LAT,LON,전체승객수,당월_매출_금액,당월_매출_건수,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가
202512,1120058000,응봉동,563044,127.03398,37.55099,151720,2554899779.0,121315.0,215.0,1258.0,260.0,169.0,0.0,0.0,56.0,269799393.0
202601,1120058000,응봉동,563044,127.03398,37.55099,135534,2479360194.0,113560.0,215.0,1258.0,260.0,169.0,0.0,0.0,56.0,269799393.0
202602,1120058000,응봉동,563044,127.03398,37.55099,122247,2403820610.0,105805.0,215.0,1258.0,260.0,169.0,0.0,0.0,56.0,269799393.0
202603,1120058000,응봉동,563044,127.03398,37.55099,164305,2328281026.0,98051.0,215.0,1258.0,260.0,169.0,0.0,0.0,56.0,269799393.0
202604,1120058000,응봉동,563044,127.03398,37.55099,170201,2354060526.0,101227.0,215.0,1258.0,260.0,169.0,0.0,0.0,56.0,269799393.0
202408,1120059000,금호1가동,407653,127.02506,37.55367,304726,4588292316.0,192553.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202409,1120059000,금호1가동,407653,127.02506,37.55367,296232,4139837798.0,180967.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202410,1120059000,금호1가동,407653,127.02506,37.55367,319066,4448712629.0,184049.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202411,1120059000,금호1가동,407653,127.02506,37.55367,317230,4757587460.0,187131.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202412,1120059000,금호1가동,407653,127.02506,37.55367,313735,5066462291.0,190214.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202501,1120059000,금호1가동,407653,127.02506,37.55367,270635,5197978614.0,185624.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202502,1120059000,금호1가동,407653,127.02506,37.55367,277918,5329494938.0,181034.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202503,1120059000,금호1가동,407653,127.02506,37.55367,317487,5461011262.0,176445.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202504,1120059000,금호1가동,407653,127.02506,37.55367,319149,5374484278.0,179353.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202505,1120059000,금호1가동,407653,127.02506,37.55367,315690,5287957294.0,182261.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202506,1120059000,금호1가동,407653,127.02506,37.55367,292772,5201430311.0,185169.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202507,1120059000,금호1가동,407653,127.02506,37.55367,284567,5372738128.0,186214.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202508,1120059000,금호1가동,407653,127.02506,37.55367,302432,5544045945.0,187259.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202509,1120059000,금호1가동,407653,127.02506,37.55367,322369,5715353763.0,188304.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202510,1120059000,금호1가동,407653,127.02506,37.55367,295449,5805342915.0,193088.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202511,1120059000,금호1가동,407653,127.02506,37.55367,309229,5895332067.0,197872.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202512,1120059000,금호1가동,407653,127.02506,37.55367,320238,5985321219.0,202656.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202601,1120059000,금호1가동,407653,127.02506,37.55367,286197,5867279810.0,189969.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202602,1120059000,금호1가동,407653,127.02506,37.55367,258401,5749238402.0,177283.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202603,1120059000,금호1가동,407653,127.02506,37.55367,323237,5631196994.0,164597.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202604,1120059000,금호1가동,407653,127.02506,37.55367,332004,5624608366.0,171536.0,193.0,1037.0,332.0,125.0,0.0,0.0,54.0,308385556.0
202408,1120061500,금호2.3가동,665732,127.01989,37.55143,159688,18174760789.0,831709.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202409,1120061500,금호2.3가동,665732,127.01989,37.55143,151403,17697214059.0,800488.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202410,1120061500,금호2.3가동,665732,127.01989,37.55143,157494,18004308926.0,796818.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202411,1120061500,금호2.3가동,665732,127.01989,37.55143,155576,18311403793.0,793149.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202412,1120061500,금호2.3가동,665732,127.01989,37.55143,153415,18618498661.0,789480.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202501,1120061500,금호2.3가동,665732,127.01989,37.55143,133776,17957706303.0,761478.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202502,1120061500,금호2.3가동,665732,127.01989,37.55143,135245,17296913945.0,733476.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202503,1120061500,금호2.3가동,665732,127.01989,37.55143,154109,16636121588.0,705474.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202504,1120061500,금호2.3가동,665732,127.01989,37.55143,155291,16845181278.0,727043.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202505,1120061500,금호2.3가동,665732,127.01989,37.55143,154118,17054240969.0,748612.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202506,1120061500,금호2.3가동,665732,127.01989,37.55143,146495,17263300660.0,770182.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202507,1120061500,금호2.3가동,665732,127.01989,37.55143,147008,16985867798.0,754067.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202508,1120061500,금호2.3가동,665732,127.01989,37.55143,155665,16708434937.0,737952.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202509,1120061500,금호2.3가동,665732,127.01989,37.55143,163649,16431002076.0,721838.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202510,1120061500,금호2.3가동,665732,127.01989,37.55143,148497,16533272537.0,717374.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202511,1120061500,금호2.3가동,665732,127.01989,37.55143,153117,16635542998.0,712910.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202512,1120061500,금호2.3가동,665732,127.01989,37.55143,160234,16737813459.0,708447.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202601,1120061500,금호2.3가동,665732,127.01989,37.55143,137102,16546330250.0,682239.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202602,1120061500,금호2.3가동,665732,127.01989,37.55143,127832,16354847041.0,656031.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202603,1120061500,금호2.3가동,665732,127.01989,37.55143,160296,16163363832.0,629823.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202604,1120061500,금호2.3가동,665732,127.01989,37.55143,165407,16322156762.0,651928.0,227.0,1192.0,505.0,117.0,0.0,0.0,60.0,365230604.0
202408,1120062000,금호4가동,930024,127.0246,37.54459,457571,17081095641.0,628968.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202409,1120062000,금호4가동,930024,127.0246,37.54459,441734,17225607168.0,628443.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202410,1120062000,금호4가동,930024,127.0246,37.54459,479810,17474659113.0,633403.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202411,1120062000,금호4가동,930024,127.0246,37.54459,477275,17723711058.0,638363.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202412,1120062000,금호4가동,930024,127.0246,37.54459,474780,17972763004.0,643323.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202501,1120062000,금호4가동,930024,127.0246,37.54459,421256,17463448784.0,625485.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202502,1120062000,금호4가동,930024,127.0246,37.54459,421807,16954134565.0,607648.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202503,1120062000,금호4가동,930024,127.0246,37.54459,479941,16444820346.0,589811.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202504,1120062000,금호4가동,930024,127.0246,37.54459,486602,16687588458.0,603583.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202505,1120062000,금호4가동,930024,127.0246,37.54459,475657,16930356571.0,617355.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202506,1120062000,금호4가동,930024,127.0246,37.54459,446960,17173124684.0,631127.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202507,1120062000,금호4가동,930024,127.0246,37.54459,437323,16889420459.0,615450.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202508,1120062000,금호4가동,930024,127.0246,37.54459,463538,16605716234.0,599773.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202509,1120062000,금호4가동,930024,127.0246,37.54459,490122,16322012010.0,584097.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202510,1120062000,금호4가동,930024,127.0246,37.54459,452774,16348227469.0,588892.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202511,1120062000,금호4가동,930024,127.0246,37.54459,476597,16374442929.0,593688.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202512,1120062000,금호4가동,930024,127.0246,37.54459,490195,16400658389.0,598484.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202601,1120062000,금호4가동,930024,127.0246,37.54459,446843,16167432821.0,583120.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202602,1120062000,금호4가동,930024,127.0246,37.54459,401539,15934207254.0,567757.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202603,1120062000,금호4가동,930024,127.0246,37.54459,497219,15700981687.0,552394.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202604,1120062000,금호4가동,930024,127.0246,37.54459,505738,16010058054.0,568606.0,82.0,324.0,376.0,129.0,11.0,0.0,77.0,803074557.0
202408,1120064500,옥수동,1250869,127.01618,37.54197,484082,11088331863.0,296262.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202409,1120064500,옥수동,1250869,127.01618,37.54197,472416,10937011032.0,293377.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202410,1120064500,옥수동,1250869,127.01618,37.54197,519087,11230853132.0,291146.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202411,1120064500,옥수동,1250869,127.01618,37.54197,513404,11524695233.0,288916.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202412,1120064500,옥수동,1250869,127.01618,37.54197,503081,11818537334.0,286686.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202501,1120064500,옥수동,1250869,127.01618,37.54197,448405,11739509920.0,273890.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202502,1120064500,옥수동,1250869,127.01618,37.54197,446584,11660482506.0,261094.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202503,1120064500,옥수동,1250869,127.01618,37.54197,509274,11581455092.0,248299.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202504,1120064500,옥수동,1250869,127.01618,37.54197,515273,12229787667.0,261737.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202505,1120064500,옥수동,1250869,127.01618,37.54197,510389,12878120243.0,275176.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202506,1120064500,옥수동,1250869,127.01618,37.54197,478998,13526452819.0,288615.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202507,1120064500,옥수동,1250869,127.01618,37.54197,461958,12951582481.0,283344.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202508,1120064500,옥수동,1250869,127.01618,37.54197,493016,12376712143.0,278073.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202509,1120064500,옥수동,1250869,127.01618,37.54197,528748,11801841805.0,272803.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202510,1120064500,옥수동,1250869,127.01618,37.54197,482440,11310029793.0,270843.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202511,1120064500,옥수동,1250869,127.01618,37.54197,504766,10818217781.0,268883.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202512,1120064500,옥수동,1250869,127.01618,37.54197,518307,10326405769.0,266924.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202601,1120064500,옥수동,1250869,127.01618,37.54197,465157,10358365164.0,261543.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202602,1120064500,옥수동,1250869,127.01618,37.54197,421622,10390324559.0,256163.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202603,1120064500,옥수동,1250869,127.01618,37.54197,533934,10422283955.0,250783.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202604,1120064500,옥수동,1250869,127.01618,37.54197,548243,10592993047.0,260654.0,126.0,383.0,544.0,246.0,138.0,65.0,93.0,884172349.0
202408,1120065000,성수1가제1동,2238042,127.04104,37.54042,382378,20560573971.0,980016.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202409,1120065000,성수1가제1동,2238042,127.04104,37.54042,371870,20204386593.0,924111.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202410,1120065000,성수1가제1동,2238042,127.04104,37.54042,438123,20683053071.0,937066.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202411,1120065000,성수1가제1동,2238042,127.04104,37.54042,420122,21161719549.0,950021.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202412,1120065000,성수1가제1동,2238042,127.04104,37.54042,366816,21640386028.0,962977.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202501,1120065000,성수1가제1동,2238042,127.04104,37.54042,319333,20454253945.0,926978.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202502,1120065000,성수1가제1동,2238042,127.04104,37.54042,334003,19268121862.0,890979.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202503,1120065000,성수1가제1동,2238042,127.04104,37.54042,398504,18081989779.0,854980.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202504,1120065000,성수1가제1동,2238042,127.04104,37.54042,480306,18825786524.0,925606.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202505,1120065000,성수1가제1동,2238042,127.04104,37.54042,453919,19569583269.0,996233.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202506,1120065000,성수1가제1동,2238042,127.04104,37.54042,404955,20313380015.0,1066860.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202507,1120065000,성수1가제1동,2238042,127.04104,37.54042,389561,19561423511.0,993930.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202508,1120065000,성수1가제1동,2238042,127.04104,37.54042,403987,18809467008.0,921000.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202509,1120065000,성수1가제1동,2238042,127.04104,37.54042,420607,18057510505.0,848071.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202510,1120065000,성수1가제1동,2238042,127.04104,37.54042,379843,18056503096.0,828344.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202511,1120065000,성수1가제1동,2238042,127.04104,37.54042,412234,18055495688.0,808617.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202512,1120065000,성수1가제1동,2238042,127.04104,37.54042,385758,18054488280.0,788890.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202601,1120065000,성수1가제1동,2238042,127.04104,37.54042,326951,17969084558.0,761778.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202602,1120065000,성수1가제1동,2238042,127.04104,37.54042,310187,17883680836.0,734666.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202603,1120065000,성수1가제1동,2238042,127.04104,37.54042,405109,17798277115.0,707555.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202604,1120065000,성수1가제1동,2238042,127.04104,37.54042,465538,18285318100.0,738498.0,122.0,686.0,442.0,8.0,18.0,12.0,61.0,736732428.0
202408,1120066000,성수1가제2동,977066,127.04395,37.54907,807588,61394888876.0,2391560.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202409,1120066000,성수1가제2동,977066,127.04395,37.54907,772787,56814549777.0,2366642.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202410,1120066000,성수1가제2동,977066,127.04395,37.54907,903161,58122130540.0,2313063.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202411,1120066000,성수1가제2동,977066,127.04395,37.54907,889425,59429711303.0,2259484.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202412,1120066000,성수1가제2동,977066,127.04395,37.54907,872287,60737292066.0,2205905.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202501,1120066000,성수1가제2동,977066,127.04395,37.54907,721263,64152021057.0,2169879.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202502,1120066000,성수1가제2동,977066,127.04395,37.54907,779587,67566750049.0,2133854.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202503,1120066000,성수1가제2동,977066,127.04395,37.54907,875726,70981479041.0,2097829.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202504,1120066000,성수1가제2동,977066,127.04395,37.54907,928499,76128241149.0,2264934.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202505,1120066000,성수1가제2동,977066,127.04395,37.54907,891775,81275003257.0,2432040.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202506,1120066000,성수1가제2동,977066,127.04395,37.54907,816674,86421765365.0,2599146.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202507,1120066000,성수1가제2동,977066,127.04395,37.54907,790940,87919897670.0,2606518.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202508,1120066000,성수1가제2동,977066,127.04395,37.54907,836005,89418029975.0,2613890.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202509,1120066000,성수1가제2동,977066,127.04395,37.54907,884999,90916162280.0,2621262.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202510,1120066000,성수1가제2동,977066,127.04395,37.54907,816137,90532900937.0,2571757.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202511,1120066000,성수1가제2동,977066,127.04395,37.54907,881713,90149639595.0,2522252.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202512,1120066000,성수1가제2동,977066,127.04395,37.54907,915008,89766378253.0,2472748.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202601,1120066000,성수1가제2동,977066,127.04395,37.54907,793902,88892051570.0,2408603.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202602,1120066000,성수1가제2동,977066,127.04395,37.54907,722390,88017724887.0,2344458.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202603,1120066000,성수1가제2동,977066,127.04395,37.54907,901667,87143398204.0,2280314.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202604,1120066000,성수1가제2동,977066,127.04395,37.54907,936986,87201070447.0,2336795.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0
202408,1120067000,성수2가제1동,1150487,127.05528,37.53666,185050,84404863371.0,2751066.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202409,1120067000,성수2가제1동,1150487,127.05528,37.53666,170271,83550271243.0,2736701.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202410,1120067000,성수2가제1동,1150487,127.05528,37.53666,184766,83561356989.0,2730520.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202411,1120067000,성수2가제1동,1150487,127.05528,37.53666,179911,83572442735.0,2724339.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202412,1120067000,성수2가제1동,1150487,127.05528,37.53666,182293,83583528481.0,2718159.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202501,1120067000,성수2가제1동,1150487,127.05528,37.53666,162044,79702581718.0,2610257.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202502,1120067000,성수2가제1동,1150487,127.05528,37.53666,164910,75821634955.0,2502355.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202503,1120067000,성수2가제1동,1150487,127.05528,37.53666,182627,71940688193.0,2394454.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202504,1120067000,성수2가제1동,1150487,127.05528,37.53666,184792,76902677212.0,2468097.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202505,1120067000,성수2가제1동,1150487,127.05528,37.53666,185575,81864666231.0,2541741.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202506,1120067000,성수2가제1동,1150487,127.05528,37.53666,178716,86826655251.0,2615385.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202507,1120067000,성수2가제1동,1150487,127.05528,37.53666,183107,83125438732.0,2602996.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202508,1120067000,성수2가제1동,1150487,127.05528,37.53666,195506,79424222213.0,2590607.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202509,1120067000,성수2가제1동,1150487,127.05528,37.53666,207687,75723005694.0,2578219.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202510,1120067000,성수2가제1동,1150487,127.05528,37.53666,189691,79445478530.0,2533492.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202511,1120067000,성수2가제1동,1150487,127.05528,37.53666,196169,83167951366.0,2488766.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
202512,1120067000,성수2가제1동,1150487,127.05528,37.53666,206787,86890424202.0,2444040.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0
