기준_년분기_코드,행정동코드,당월_매출_금액,당월_매출_건수
20192,1174053000,41255312103,2314857
20192,1174054000,35499385335,1929788
20192,1174055000,5818031507,364518
20192,1174056000,8476254452,497512
20192,1174057000,26242087624,1490760
20192,1174058000,17357472236,907032
20192,1174059000,11847146093,807648
20192,1174060000,21294858011,968026
20192,1174061000,114062465668,4412626
20192,1174062000,29403299298,1266263
20192,1174064000,35817282600,1387035
20192,1174065000,27635665948,1405032
20192,1174066000,57070723691,2225996
20192,1174068500,71718406580,3242039
20192,1174070000,19461344740,913732
20193,1111051500,16424404096,852035
20193,1111053000,65235984792,3346897
20193,1111054000,22757639560,1049180
20193,1111055000,3560263748,188657
20193,1111056000,9683547425,451825
20193,1111057000,3725364419,414640
20193,1111058000,4183047948,279272
20193,1111060000,13381119092,815848
20193,1111061500,416987626157,10912279
20193,1111063000,82152802997,2208081
20193,1111064000,31531817080,2879486
20193,1111065000,45816083942,2802008
20193,1111067000,72435437228,2118115
20193,1111068000,9039457282,442192
20193,1111069000,343473677,47578
20193,1111070000,3856319510,385628
20193,1111071000,24701851378,1543262
20193,1114052000,74176191840,3566750
20193,1114054000,158725586088,4304102
20193,1114055000,220911666808,10302191
20193,1114057000,26908477048,1573577
20193,1114058000,16083438138,506839
20193,1114059000,130929058308,4054129
20193,1114060500,238925387253,5222235
20193,1114061500,59032401177,1963494
20193,1114062500,29909783443,1554992
20193,1114063500,30723988822,1308828
20193,1114064500,13471039737,431290
20193,1114065000,16503514939,903011
20193,1114066500,17699553556,845704
20193,1114067000,41610490858,1168791
20193,1114068000,27561744534,967678
20193,1117051000,15886028830,884060
20193,1117052000,9981052733,477872
20193,1117053000,42760725007,2163797
20193,1117055500,27920165390,1580760
20193,1117056000,194555656637,1707303
20193,1117057000,147127815022,729989
20193,1117058000,8948394914,546646
20193,1117059000,12987613510,533695
20193,1117062500,824099758248,4923028
20193,1117063000,30123193984,1234476
20193,1117064000,4854462374,276294
20193,1117065000,79441133343,3652304
20193,1117066000,10778830966,448792
20193,1117068500,68397615622,2595543
20193,1117069000,5503670315,81064
20193,1117070000,17570228522,953094
20193,1120052000,8271341326,686049
20193,1120053500,27127356150,1283501
20193,1120054000,17967469305,954236
20193,1120055000,33269062095,3246858
20193,1120056000,32753400029,1571789
20193,1120057000,12243341625,705435
20193,1120058000,1536778977,44398
20193,1120059000,4275373068,159893
20193,1120061500,15732867301,873471
20193,1120062000,7834176871,435934
20193,1120064500,14337769625,1041826
20193,1120065000,19556681951,1042490
20193,1120066000,40053479265,1624262
20193,1120067000,58475529975,13489078
20193,1120069000,91624950733,4299447
20193,1120072000,4502195363,357916
20193,1120079000,27044124951,1514470
20193,1121571000,81566807848,5553687
20193,1121573000,38524180065,2059675
20193,1121574000,34188609389,1228232
20193,1121575000,38882455254,1599011
20193,1121576000,13435840547,827154
20193,1121577000,26088963330,1350527
20193,1121578000,19509456360,818596
20193,1121581000,26145810227,1341128
20193,1121582000,29977378735,1698674
20193,1121583000,13909056133,853699
20193,1121584000,49381903774,2716564
20193,1121584700,39821669452,1883390
20193,1121585000,42023038699,2120884
20193,1121586000,19733247895,1127944
20193,1121587000,143398813468,3781609
20193,1123053600,76056055996,3238067
20193,1123054500,340896411853,6537733
20193,1123056000,26844545460,1633922
20193,1123057000,10978860310,1126704
20193,1123060000,20292585930,785134
20193,1123061000,20835802527,923680
20193,1123065000,99444813980,3009548
20193,1123066000,65894944330,2581878
20193,1123070500,30787108612,1333755
20193,1123071000,25106395833,2016204
20193,1123072000,18794559332,1064078
20193,1123073000,11941586300,677061
20193,1123074000,24281048412,2547746
20193,1123075000,6231646998,430496
20193,1126052000,15496974327,729288
20193,1126054000,8499989573,475473
20193,1126055000,10231032997,336671
20193,1126056500,42628840871,2331467
20193,1126057000,30808581730,1838013
20193,1126057500,26929142640,1740802
20193,1126058000,53307726616,1490580
20193,1126059000,53401084487,2816666
20193,1126060000,9959872270,513580
20193,1126061000,34158702235,1559012
20193,1126062000,27783227586,1401542
20193,1126063000,22009356253,1312534
20193,1126065500,50098556782,2224184
20193,1126066000,10823980012,569231
20193,1126068000,49581594991,1628661
20193,1126069000,20508906196,1185617
20193,1129052500,16322878493,723170
20193,1129055500,40909536756,2270572
20193,1129057500,50496775377,3160553
20193,1129058000,4581510287,215755
20193,1129059000,4466487504,286341
20193,1129060000,32645825886,2953076
20193,1129061000,12392165327,763385
20193,1129062000,7904435518,544884
20193,1129063000,9950452297,608662
20193,1129064000,7352534703,472102
20193,1129065000,17357502897,951089
20193,1129066000,8862745900,385445
20193,1129068500,17779615904,677592
20193,1129070500,30855658433,1586797
20193,1129071500,11190001064,597350
20193,1129072500,21488447132,1488985
20193,1129076000,8185096166,449941
20193,1129077000,9845175823,433595
20193,1129078000,5373127831,266616
20193,1129081000,27098505519,1399974
20193,1130553400,13118137185,813660
20193,1130553500,32892910733,1869090
20193,1130554500,67416430583,2324286
20193,1130555500,30920905505,1537233
20193,1130557500,8877246532,495799
20193,1130559500,55033242842,2242297
20193,1130560300,6976822756,250055
20193,1130560800,10947862930,613082
20193,1130561500,29614950048,1366404
20193,1130562500,18247354093,1063978
20193,1130563500,58256084370,2782925
20193,1130564500,18639731975,807839
20193,1130566000,16163563977,956911
20193,1132051100,25767753634,1833637
20193,1132051200,16551503549,935801
20193,1132051300,10687391206,460404
20193,1132051400,23337444227,1387596
20193,1132051500,38889494132,2204587
20193,1132052100,37206899898,1491871
20193,1132052200,11280926337,585404
20193,1132066000,11003945577,843642
20193,1132067000,22376164521,1453998
20193,1132068000,17603101197,1029059
20193,1132068100,8607495558,627952
20193,1132069000,40772812391,1793852
20193,1132070000,34671116518,1139046
20193,1132071000,11347589046,746814
20193,1135056000,20385453823,1452103
20193,1135057000,5752784462,395252
20193,1135058000,5333434593,367879
20193,1135059500,46180752574,2094914
20193,1135060000,29089592082,2374137
20193,1135061100,56987606190,2619843
20193,1135061200,4304496235,236367
20193,1135061900,33027156333,1455520
20193,1135062100,10044974176,432490
20193,1135062400,25624889904,1164891
20193,1135062500,124217159545,4544060
20193,1135063000,35809630258,2032534
20193,1135064000,82453983408,4454640
20193,1135066500,8786653440,523322
20193,1135067000,15516359704,929035
20193,1135069500,70019132671,3375667
20193,1135070000,10637313879,691209
20193,1135071000,13106415640,766516
20193,1135072000,3020477683,178535
20193,1138051000,25677819106,1167878
20193,1138052000,35900781255,1597694
20193,1138053000,21948645736,1156030
20193,1138055100,34293140470,2186642
20193,1138055200,44797267168,2392925
20193,1138056000,10258652893,731843
20193,1138057000,50912648244,2472446
20193,1138058000,37100080770,1696137
20193,1138059000,7077429044,521656
20193,1138060000,36092688499,1731357
20193,1138062500,31315044042,1901090
20193,1138063100,16687905065,1049253
20193,1138063200,7716755952,450734
20193,1138064000,10149226238,578904
20193,1138065000,3310756085,144038
20193,1138069000,19374802973,679089
20193,1141052000,12272836271,579894
20193,1141055500,10706705261,512239
20193,1141056500,23785706909,1683157
20193,1141058500,121240733784,7202899
20193,1141061500,53130732048,1903967
20193,1141062000,12459147630,708547
20193,1141064000,28355791548,1466857
20193,1141065500,5638614996,298107
20193,1141066000,11065965131,399827
20193,1141068500,15427225094,1011544
20193,1141069000,7366743884,342403
20193,1141070000,18193602411,1080856
20193,1141071000,2924709745,221284
20193,1141072000,30781666480,1500599
20193,1144055500,23123016668,1076760
20193,1144056500,33975199079,1450730
20193,1144058500,41542976788,1520778
20193,1144059000,51613559591,2101528
20193,1144060000,34956586378,2208468
20193,1144061000,12004956725,653622
20193,1144063000,16740295917,1006164
20193,1144065500,34253681096,2113523
20193,1144066000,290516041925,14233988
20193,1144068000,56842498091,3081442
20193,1144069000,34217742616,2267694
20193,1144070000,21348892186,1174243
20193,1144071000,32528317811,1776413
20193,1144072000,31972895164,1280967
20193,1144073000,33761706274,2242023
20193,1144074000,68243487151,4478410
20193,1147051000,60908448148,2505620
20193,1147052000,22201134968,1380195
20193,1147053000,30692901050,1468284
20193,1147054000,23435046464,1017986
20193,1147055000,37244015253,1463713
20193,1147056000,21559140773,1156771
20193,1147057000,16384353582,807361
20193,1147058000,5280859509,347037
20193,1147059000,11960341410,717413
20193,1147060000,7316535918,414478
20193,1147061000,8437626845,413510
20193,1147061100,13883203830,813449
20193,1147062000,27601144992,1125543
20193,1147063000,23714485418,764520
20193,1147064000,25278024083,1517187
20193,1147065000,66990880664,2843152
20193,1147067000,7010501277,168944
20193,1147068000,19449355484,909556
20193,1150051000,50037409972,2363151
20193,1150052000,54264910811,2318279
20193,1150053000,7955420734,437017
20193,1150053500,50205009218,2288641
20193,1150054000,61781587566,3891740
20193,1150055000,11642279238,561060
20193,1150056000,23954171809,1268583
20193,1150057000,28134955594,1438602
20193,1150059000,26923255783,1552756
20193,1150059100,34659159711,1883729
20193,1150059300,21363655861,1354840
20193,1150060300,81691554653,3899897
20193,1150060400,24490109558,1550737
20193,1150060500,6968841036,326452
20193,1150061100,126498968314,3653486
20193,1150061500,24312312960,1422177
20193,1150062000,29064953940,1565685
20193,1150063000,38112224193,2107046
20193,1150064000,20993478569,958077
20193,1150064100,8448121110,598463
20193,1153051000,31236259062,1810607
20193,1153052000,10447628076,588736
20193,1153053000,147273717414,2383172
20193,1153054000,133778339403,6179403
20193,1153055000,37779446386,2014190
20193,1153056000,66326091256,3111965
20193,1153059500,15765453195,954280
20193,1153072000,45329503377,1621529
20193,1153073000,20428253810,1285539
20193,1153074000,23818989862,1304035
20193,1153075000,19420740151,1207494
20193,1153076000,14547003155,719501
20193,1153077000,30146912817,2170916
20193,1153078000,17521772349,1023361
20193,1153079000,8765649167,697405
20193,1154551000,679876585959,19127687
20193,1154561000,229454599669,3108830
20193,1154562000,15605437878,860741
20193,1154563000,31592359460,1434320
20193,1154564000,15885445963,1038463
20193,1154567000,64289062819,2851616
20193,1154568000,3417542565,109010
20193,1154569000,9657758094,439008
20193,1154570000,9571499625,570667
20193,1154571000,20508036920,1345393
20193,1156051500,34355828119,2768782
20193,1156053500,243569570223,8286765
20193,1156054000,239978387491,9574242
20193,1156055000,98120925407,3887555
20193,1156056000,42296306741,2925371
20193,1156058500,12623089895,777068
20193,1156060500,93695054473,3963409
20193,1156061000,26634818095,1161695
20193,1156062000,72439216712,1238432
20193,1156063000,27741635620,1197879
20193,1156065000,10491571840,652982
20193,1156066000,2349026521,135047
20193,1156067000,5226204354,207731
20193,1156068000,26437550190,1387768
20193,1156069000,6660543637,518028
20193,1156070000,22145665579,1226174
20193,1156071000,28439262310,1158345
20193,1156072000,102019021811,2197933
20193,1159051000,202681585966,6891128
20193,1159052000,333476579821,5571953
20193,1159053000,47673925833,3086503
20193,1159054000,18369598486,1057343
20193,1159055000,26378528826,1182631
20193,1159056000,19476135516,1305827
20193,1159060500,45410872977,2975538
20193,1159062000,48812295975,2286004
20193,1159063000,57344412925,2651288
20193,1159064000,7625567346,408143
20193,1159065000,19590618337,739953
20193,1159065100,4089162051,322666
20193,1159066000,39731913796,1972651
20193,1159067000,16002665510,912955
20193,1159068000,29262337601,1852867
20193,1162052500,21233601367,1429208
20193,1162054500,3513551992,164524
20193,1162056500,7901817312,569325
20193,1162057500,33051250250,1864044
20193,1162058500,38379492862,1847730
20193,1162059500,113206290958,4812183
20193,1162060500,35041971634,1538461
20193,1162061500,33427554692,1876512
20193,1162062500,26512777593,1569258
20193,1162063000,21345706380,1184153
20193,1162064500,50207696237,3264762
20193,1162065500,11907065971,760216
20193,1162066500,13435869298,1097089
20193,1162068500,24329294349,1604354
20193,1162069500,52968214296,3064857
20193,1162071500,3623877339,261090
20193,1162072500,42046291972,1841238
20193,1162073500,25977762125,2666235
20193,1162074500,7986150106,385555
20193,1162076500,19964475573,982722
20193,1162077500,10858322794,808355
20193,1165051000,62979487223,3168211
20193,1165052000,94283354314,4357539
20193,1165053000,142201140370,6034040
20193,1165053100,147893701609,5172277
20193,1165054000,59750711102,2344765
20193,1165055000,3269080026,86170
20193,1165056000,56133234528,2257741
20193,1165057000,16992199906,676192
20193,1165058000,68478046297,2076387
20193,1165058100,72158282122,2235949
20193,1165059000,43269333845,1690008
20193,1165060000,58634294703,2418767
20193,1165061000,37698449780,1122688
20193,1165062000,22342362636,524238
20193,1165062100,51504796727,1960489
20193,1165065100,86862962458,3564734
20193,1165065200,115744782384,5759932
20193,1165066000,5501044698,184115
20193,1168051000,243225769311,6013493
20193,1168052100,232367224120,6373961
20193,1168053100,141797479054,5383449
20193,1168054500,260276786886,3982917
20193,1168056500,225081662785,3911643
20193,1168058000,357845278263,8696360
20193,1168059000,95026870543,3302453
20193,1168060000,81157859620,2397544
20193,1168061000,101892832145,3568379
20193,1168063000,134061858275,5854326
20193,1168064000,437701602831,19422493
20193,1168065000,82259205352,4693620
20193,1168065500,54481066748,1945320
20193,1168065600,49632625987,2079087
20193,1168066000,70637140,1729
20193,1168067000,16719445308,867948
20193,1168069000,43208555879,1913575
20193,1168070000,23270683399,1062617
20193,1168072000,11467638829,1794506
20193,1168073000,24077797124,1400788
20193,1168074000,2187072663,294468
20193,1168075000,43642450366,3190614
20193,1171051000,9610730683,516362
20193,1171052000,19846197881,858987
20193,1171053100,9210146552,481015
20193,1171053200,19616331250,1106240
20193,1171054000,13590284117,654885
20193,1171055000,25558643959,1224146
